datetime_UTC,yyyy,mm,dd,HH,first_valid_minute,last_valid_minute,average_measurement_time,latitude,longitude,elevation_m,intake_height_m,ch4_ppb,ch4_uncertainty,ch4_SD_raw,ch4_n_raw,ch4_SD_minutes,ch4_n_minutes,ch4_min,ch4_max,ch4_flags
2017-04-25T15Z,2017,4,25,15,2017-04-25T15:10:00Z,2017-04-25T15:30:00Z,2017-04-25T15:20:00Z,34.284,-118.473,391,31,1998.07,0.85,70.02,464.0,69.97,19.0,1933.2,2150.64,...
2017-04-25T16Z,2017,4,25,16,2017-04-25T16:10:00Z,2017-04-25T16:30:00Z,2017-04-25T16:20:00Z,34.284,-118.473,391,31,1934.73,0.76,2.08,466.0,2.01,19.0,1932.11,1939.4,...
2017-04-25T17Z,2017,4,25,17,2017-04-25T17:10:00Z,2017-04-25T17:30:00Z,2017-04-25T17:20:00Z,34.284,-118.473,391,31,1942.7,0.77,1.72,467.0,1.56,19.0,1941.01,1946.32,...
2017-04-25T18Z,2017,4,25,18,2017-04-25T18:10:00Z,2017-04-25T18:30:00Z,2017-04-25T18:20:00Z,34.284,-118.473,391,31,1939.38,0.77,1.6,467.0,1.43,19.0,1937.32,1942.36,...
2017-04-25T19Z,2017,4,25,19,2017-04-25T19:10:00Z,2017-04-25T19:30:00Z,2017-04-25T19:20:00Z,34.284,-118.473,391,31,1937.06,0.76,0.61,470.0,0.5,19.0,1936.46,1938.27,...
2017-04-25T20Z,2017,4,25,20,2017-04-25T20:10:00Z,2017-04-25T20:30:00Z,2017-04-25T20:20:00Z,34.284,-118.473,391,31,2039.44,0.9,32.79,472.0,28.12,19.0,1977.12,2076.74,...
2017-04-25T21Z,2017,4,25,21,2017-04-25T21:10:00Z,2017-04-25T21:30:00Z,2017-04-25T21:20:00Z,34.284,-118.473,391,31,2011.33,0.85,19.2,472.0,17.33,19.0,1985.52,2055.78,...
2017-04-25T22Z,2017,4,25,22,2017-04-25T22:30:00Z,2017-04-25T22:50:00Z,2017-04-25T22:40:00Z,34.284,-118.473,391,31,1963.68,0.79,14.3,473.0,12.99,19.0,1953.96,1996.01,...
2017-04-25T23Z,2017,4,25,23,2017-04-25T23:30:00Z,2017-04-25T23:50:00Z,2017-04-25T23:40:00Z,34.284,-118.473,391,31,1967.24,0.79,8.02,473.0,6.21,19.0,1960.28,1986.71,...
2017-04-26T00Z,2017,4,26,0,2017-04-26T00:30:00Z,2017-04-26T00:50:00Z,2017-04-26T00:40:00Z,34.284,-118.473,391,31,1985.64,0.82,28.08,474.0,27.49,19.0,1960.63,2055.78,...
2017-04-26T01Z,2017,4,26,1,2017-04-26T01:30:00Z,2017-04-26T01:50:00Z,2017-04-26T01:40:00Z,34.284,-118.473,391,31,1971.91,0.8,1.32,475.0,1.0,19.0,1970.43,1973.7,...
2017-04-26T02Z,2017,4,26,2,2017-04-26T02:30:00Z,2017-04-26T02:50:00Z,2017-04-26T02:40:00Z,34.284,-118.473,391,31,1997.14,0.83,3.41,475.0,3.44,19.0,1989.2,2001.0,...
2017-04-26T03Z,2017,4,26,3,2017-04-26T03:31:00Z,2017-04-26T03:50:00Z,2017-04-26T03:40:30Z,34.284,-118.473,391,31,2044.39,0.91,21.43,477.0,19.8,19.0,2019.6,2079.71,...
2017-04-26T04Z,2017,4,26,4,2017-04-26T04:31:00Z,2017-04-26T04:50:00Z,2017-04-26T04:40:30Z,34.284,-118.473,391,31,2046.79,0.92,20.15,479.0,19.55,19.0,2027.86,2096.35,...
2017-04-26T05Z,2017,4,26,5,2017-04-26T05:51:00Z,2017-04-26T05:59:00Z,2017-04-26T05:55:00Z,34.284,-118.473,391,31,2034.78,0.88,25.54,203.0,25.38,8.0,2004.91,2070.39,...
2017-04-26T06Z,2017,4,26,6,2017-04-26T06:00:00Z,2017-04-26T06:59:00Z,2017-04-26T06:27:30Z,34.284,-118.473,391,31,2028.65,0.88,26.99,482.0,26.92,19.0,2004.27,2084.51,...
2017-04-26T07Z,2017,4,26,7,2017-04-26T07:00:00Z,2017-04-26T07:59:00Z,2017-04-26T07:27:30Z,34.284,-118.473,391,31,2147.5,1.16,160.83,481.0,164.61,19.0,2010.24,2372.25,...
2017-04-26T08Z,2017,4,26,8,2017-04-26T08:00:00Z,2017-04-26T08:59:00Z,2017-04-26T08:27:30Z,34.284,-118.473,391,31,2210.48,1.31,179.64,481.0,183.4,19.0,2018.38,2453.32,...
2017-04-26T09Z,2017,4,26,9,2017-04-26T09:00:00Z,2017-04-26T09:59:00Z,2017-04-26T09:26:42Z,34.284,-118.473,391,31,2011.3,0.85,10.49,488.0,10.44,20.0,1997.01,2025.42,...
2017-04-26T10Z,2017,4,26,10,2017-04-26T10:00:00Z,2017-04-26T10:11:00Z,2017-04-26T10:05:30Z,34.284,-118.473,391,31,2001.58,0.84,1.35,285.0,0.96,12.0,1999.78,2003.15,...
2017-04-26T11Z,2017,4,26,11,2017-04-26T11:11:00Z,2017-04-26T11:31:00Z,2017-04-26T11:21:00Z,34.284,-118.473,391,31,1988.18,0.82,4.05,490.0,3.58,20.0,1981.48,1993.71,...
2017-04-26T12Z,2017,4,26,12,2017-04-26T12:11:00Z,2017-04-26T12:31:00Z,2017-04-26T12:21:00Z,34.284,-118.473,391,31,1979.19,0.8,1.75,466.0,1.72,19.0,1976.34,1982.42,...
2017-04-26T13Z,2017,4,26,13,2017-04-26T13:11:00Z,2017-04-26T13:31:00Z,2017-04-26T13:21:00Z,34.284,-118.473,391,31,1979.61,0.8,1.56,466.0,1.52,19.0,1977.27,1982.81,...
2017-04-26T14Z,2017,4,26,14,2017-04-26T14:11:00Z,2017-04-26T14:31:00Z,2017-04-26T14:21:00Z,34.284,-118.473,391,31,1993.53,0.82,10.05,469.0,10.01,19.0,1980.45,2016.85,...
2017-04-26T15Z,2017,4,26,15,2017-04-26T15:11:00Z,2017-04-26T15:31:00Z,2017-04-26T15:21:00Z,34.284,-118.473,391,31,2002.56,0.83,3.45,469.0,3.66,19.0,1994.37,2007.25,...
2017-04-26T16Z,2017,4,26,16,2017-04-26T16:11:00Z,2017-04-26T16:31:00Z,2017-04-26T16:21:00Z,34.284,-118.473,391,31,2128.02,1.09,152.25,470.0,152.33,19.0,1978.39,2412.79,...
2017-04-26T17Z,2017,4,26,17,2017-04-26T17:11:00Z,2017-04-26T17:31:00Z,2017-04-26T17:21:00Z,34.284,-118.473,391,31,2115.49,1.04,65.07,471.0,62.17,19.0,2032.57,2240.97,...
2017-04-26T18Z,2017,4,26,18,2017-04-26T18:11:00Z,2017-04-26T18:31:00Z,2017-04-26T18:21:00Z,34.284,-118.473,391,31,1955.98,0.77,14.19,472.0,12.08,19.0,1945.38,1991.38,...
2017-04-26T19Z,2017,4,26,19,2017-04-26T19:11:00Z,2017-04-26T19:31:00Z,2017-04-26T19:21:00Z,34.284,-118.473,391,31,1958.88,0.78,21.05,474.0,19.99,19.0,1933.75,2003.22,...
2017-04-26T20Z,2017,4,26,20,2017-04-26T20:11:00Z,2017-04-26T20:31:00Z,2017-04-26T20:21:00Z,34.284,-118.473,391,31,1936.44,0.75,10.04,476.0,9.23,19.0,1925.69,1959.34,...
2017-04-26T21Z,2017,4,26,21,2017-04-26T21:32:00Z,2017-04-26T21:51:00Z,2017-04-26T21:41:30Z,34.284,-118.473,391,31,2043.39,0.91,39.35,477.0,36.93,19.0,1970.22,2109.15,...
2017-04-26T22Z,2017,4,26,22,2017-04-26T22:32:00Z,2017-04-26T22:51:00Z,2017-04-26T22:41:30Z,34.284,-118.473,391,31,1917.7,0.74,2.65,478.0,2.58,19.0,1915.33,1926.37,...
2017-04-26T23Z,2017,4,26,23,2017-04-26T23:32:00Z,2017-04-26T23:51:00Z,2017-04-26T23:41:30Z,34.284,-118.473,391,31,1923.4,0.75,7.1,478.0,6.7,19.0,1916.2,1943.24,...
2017-04-27T00Z,2017,4,27,0,2017-04-27T00:32:00Z,2017-04-27T00:51:00Z,2017-04-27T00:41:30Z,34.284,-118.473,391,31,1910.68,0.74,2.69,481.0,2.69,19.0,1907.01,1915.68,...
2017-04-27T01Z,2017,4,27,1,2017-04-27T01:32:00Z,2017-04-27T01:51:00Z,2017-04-27T01:41:30Z,34.284,-118.473,391,31,1904.64,0.74,1.28,482.0,1.27,19.0,1902.8,1906.94,...
2017-04-27T02Z,2017,4,27,2,2017-04-27T02:32:00Z,2017-04-27T02:51:00Z,2017-04-27T02:41:30Z,34.284,-118.473,391,31,1903.2,0.74,0.73,482.0,0.69,19.0,1901.93,1904.42,...
2017-04-27T03Z,2017,4,27,3,2017-04-27T03:32:00Z,2017-04-27T03:51:00Z,2017-04-27T03:41:30Z,34.284,-118.473,391,31,1904.15,0.75,1.72,482.0,1.72,19.0,1901.55,1906.29,...
2017-04-27T04Z,2017,4,27,4,2017-04-27T04:53:00Z,2017-04-27T04:59:00Z,2017-04-27T04:56:00Z,34.284,-118.473,391,31,1925.49,0.76,1.28,152.0,1.34,6.0,1923.76,1927.07,...
2017-04-27T05Z,2017,4,27,5,2017-04-27T05:00:00Z,2017-04-27T05:59:00Z,2017-04-27T05:23:30Z,34.284,-118.473,391,31,1926.82,0.77,1.55,482.0,1.42,19.0,1924.15,1929.5,...
2017-04-27T06Z,2017,4,27,6,2017-04-27T06:00:00Z,2017-04-27T06:59:00Z,2017-04-27T06:23:30Z,34.284,-118.473,391,31,1935.79,0.78,9.87,481.0,10.13,19.0,1928.05,1951.69,...
2017-04-27T07Z,2017,4,27,7,2017-04-27T07:00:00Z,2017-04-27T07:59:00Z,2017-04-27T07:23:30Z,34.284,-118.473,391,31,1943.96,0.78,3.38,481.0,3.43,19.0,1937.94,1948.73,...
2017-04-27T08Z,2017,4,27,8,2017-04-27T08:00:00Z,2017-04-27T08:59:00Z,2017-04-27T08:23:30Z,34.284,-118.473,391,31,1945.26,0.79,6.24,482.0,6.38,19.0,1938.81,1956.02,...
2017-04-27T09Z,2017,4,27,9,2017-04-27T09:00:00Z,2017-04-27T09:12:00Z,2017-04-27T09:06:00Z,34.284,-118.473,391,31,1955.91,0.8,0.93,330.0,0.83,13.0,1954.79,1957.61,...
2017-04-27T10Z,2017,4,27,10,2017-04-27T10:13:00Z,2017-04-27T10:33:00Z,2017-04-27T10:23:00Z,34.284,-118.473,391,31,2002.81,0.87,43.74,489.0,42.51,20.0,1968.06,2117.41,...
2017-04-27T11Z,2017,4,27,11,2017-04-27T11:13:00Z,2017-04-27T11:33:00Z,2017-04-27T11:23:00Z,34.284,-118.473,391,31,2076.65,1.01,92.4,490.0,88.73,20.0,1986.83,2268.55,...
2017-04-27T12Z,2017,4,27,12,2017-04-27T12:13:00Z,2017-04-27T12:33:00Z,2017-04-27T12:23:00Z,34.284,-118.473,391,31,1949.57,0.8,1.47,466.0,1.46,19.0,1947.3,1951.36,...
2017-04-27T13Z,2017,4,27,13,2017-04-27T13:13:00Z,2017-04-27T13:33:00Z,2017-04-27T13:23:00Z,34.284,-118.473,391,31,1966.25,0.82,1.38,467.0,1.4,19.0,1963.28,1968.11,...
2017-04-27T14Z,2017,4,27,14,2017-04-27T14:13:00Z,2017-04-27T14:33:00Z,2017-04-27T14:23:00Z,34.284,-118.473,391,31,1977.86,0.83,3.31,469.0,3.4,19.0,1972.11,1982.71,...
2017-04-27T15Z,2017,4,27,15,2017-04-27T15:13:00Z,2017-04-27T15:33:00Z,2017-04-27T15:23:00Z,34.284,-118.473,391,31,2038.34,0.92,37.09,469.0,35.75,19.0,1986.11,2105.91,...
2017-04-27T16Z,2017,4,27,16,2017-04-27T16:13:00Z,2017-04-27T16:33:00Z,2017-04-27T16:23:00Z,34.284,-118.473,391,31,2056.9,0.96,47.89,470.0,49.02,19.0,1968.78,2155.23,...
2017-04-27T17Z,2017,4,27,17,2017-04-27T17:13:00Z,2017-04-27T17:33:00Z,2017-04-27T17:23:00Z,34.284,-118.473,391,31,1998.8,0.87,32.54,473.0,32.79,19.0,1954.92,2085.61,...
2017-04-27T18Z,2017,4,27,18,2017-04-27T18:13:00Z,2017-04-27T18:33:00Z,2017-04-27T18:23:00Z,34.284,-118.473,391,31,2074.81,1.01,101.18,473.0,101.76,19.0,1936.81,2285.67,...
2017-04-27T19Z,2017,4,27,19,2017-04-27T19:13:00Z,2017-04-27T19:33:00Z,2017-04-27T19:23:00Z,34.284,-118.473,391,31,1923.77,0.79,2.26,474.0,2.28,19.0,1921.06,1928.34,...
2017-04-27T20Z,2017,4,27,20,2017-04-27T20:33:00Z,2017-04-27T20:53:00Z,2017-04-27T20:43:00Z,34.284,-118.473,391,31,1925.11,0.8,1.17,475.0,1.09,19.0,1923.33,1927.1,...
2017-04-27T21Z,2017,4,27,21,2017-04-27T21:33:00Z,2017-04-27T21:53:00Z,2017-04-27T21:43:00Z,34.284,-118.473,391,31,2044.99,0.95,72.85,475.0,72.7,19.0,1927.46,2145.49,...
2017-04-27T22Z,2017,4,27,22,2017-04-27T22:34:00Z,2017-04-27T22:53:00Z,2017-04-27T22:43:30Z,34.284,-118.473,391,31,1937.23,0.8,6.15,477.0,5.47,19.0,1930.59,1952.54,...
2017-04-27T23Z,2017,4,27,23,2017-04-27T23:34:00Z,2017-04-27T23:53:00Z,2017-04-27T23:43:30Z,34.284,-118.473,391,31,2014.89,0.9,24.11,477.0,22.27,19.0,1976.33,2048.69,...
2017-04-28T00Z,2017,4,28,0,2017-04-28T00:34:00Z,2017-04-28T00:53:00Z,2017-04-28T00:43:30Z,34.284,-118.473,391,31,1964.16,0.82,2.6,478.0,2.59,19.0,1959.37,1967.41,...
2017-04-28T01Z,2017,4,28,1,2017-04-28T01:34:00Z,2017-04-28T01:53:00Z,2017-04-28T01:43:30Z,34.284,-118.473,391,31,1993.49,0.86,4.37,479.0,4.42,19.0,1984.94,1997.68,...
2017-04-28T02Z,2017,4,28,2,2017-04-28T02:34:00Z,2017-04-28T02:53:00Z,2017-04-28T02:43:30Z,34.284,-118.473,391,31,1998.98,0.86,0.79,479.0,0.66,19.0,1997.99,2000.43,...
2017-04-28T03Z,2017,4,28,3,2017-04-28T03:54:00Z,2017-04-28T03:59:00Z,2017-04-28T03:56:30Z,34.284,-118.473,391,31,2001.18,0.85,1.01,126.0,0.59,5.0,2000.52,2002.02,...
2017-04-28T04Z,2017,4,28,4,2017-04-28T04:00:00Z,2017-04-28T04:59:00Z,2017-04-28T04:21:30Z,34.284,-118.473,391,31,2002.98,0.87,9.82,480.0,9.44,19.0,1993.9,2029.35,...
2017-04-28T05Z,2017,4,28,5,2017-04-28T05:00:00Z,2017-04-28T05:59:00Z,2017-04-28T05:21:30Z,34.284,-118.473,391,31,2011.09,0.88,17.8,481.0,16.78,19.0,1982.58,2045.8,...
2017-04-28T06Z,2017,4,28,6,2017-04-28T06:00:00Z,2017-04-28T06:59:00Z,2017-04-28T06:21:30Z,34.284,-118.473,391,31,1977.67,0.83,10.33,482.0,9.31,19.0,1964.96,2004.41,...
2017-04-28T07Z,2017,4,28,7,2017-04-28T07:00:00Z,2017-04-28T07:59:00Z,2017-04-28T07:21:08Z,34.284,-118.473,391,31,1979.4,0.83,15.8,486.0,14.61,20.0,1967.7,2023.71,...
2017-04-28T08Z,2017,4,28,8,2017-04-28T08:00:00Z,2017-04-28T08:14:00Z,2017-04-28T08:06:59Z,34.284,-118.473,391,31,2008.67,0.88,26.91,362.0,25.68,15.0,1976.13,2057.45,...
2017-04-28T09Z,2017,4,28,9,2017-04-28T09:14:00Z,2017-04-28T09:34:00Z,2017-04-28T09:24:00Z,34.284,-118.473,391,31,1979.03,0.82,3.14,463.0,3.34,19.0,1975.27,1986.45,...
2017-04-28T10Z,2017,4,28,10,2017-04-28T10:14:00Z,2017-04-28T10:34:00Z,2017-04-28T10:24:00Z,34.284,-118.473,391,31,2007.26,0.86,32.26,465.0,31.2,19.0,1976.13,2067.35,...
2017-04-28T11Z,2017,4,28,11,2017-04-28T11:14:00Z,2017-04-28T11:34:00Z,2017-04-28T11:24:00Z,34.284,-118.473,391,31,1972.9,0.81,14.68,467.0,14.37,19.0,1960.53,2024.4,...
2017-04-28T12Z,2017,4,28,12,2017-04-28T12:14:00Z,2017-04-28T12:34:00Z,2017-04-28T12:24:00Z,34.284,-118.473,391,31,1959.18,0.8,3.47,468.0,3.79,19.0,1955.0,1968.85,...
2017-04-28T13Z,2017,4,28,13,2017-04-28T13:14:00Z,2017-04-28T13:34:00Z,2017-04-28T13:24:00Z,34.284,-118.473,391,31,1966.58,0.8,2.0,468.0,2.07,19.0,1962.89,1970.23,...
2017-04-28T14Z,2017,4,28,14,2017-04-28T14:14:00Z,2017-04-28T14:34:00Z,2017-04-28T14:24:00Z,34.284,-118.473,391,31,1987.28,0.82,4.09,469.0,4.12,19.0,1980.56,1993.52,...
2017-04-28T15Z,2017,4,28,15,2017-04-28T15:14:00Z,2017-04-28T15:34:00Z,2017-04-28T15:24:00Z,34.284,-118.473,391,31,1975.16,0.81,1.84,471.0,1.69,19.0,1972.82,1977.94,...
2017-04-28T16Z,2017,4,28,16,2017-04-28T16:14:00Z,2017-04-28T16:34:00Z,2017-04-28T16:24:00Z,34.284,-118.473,391,31,1959.96,0.79,3.71,472.0,3.36,19.0,1956.95,1969.65,...
2017-04-28T17Z,2017,4,28,17,2017-04-28T17:14:00Z,2017-04-28T17:34:00Z,2017-04-28T17:24:00Z,34.284,-118.473,391,31,1954.68,0.78,2.87,473.0,2.5,19.0,1950.71,1959.59,...
2017-04-28T18Z,2017,4,28,18,2017-04-28T18:14:00Z,2017-04-28T18:34:00Z,2017-04-28T18:24:00Z,34.284,-118.473,391,31,1945.99,0.77,3.27,474.0,3.2,19.0,1943.09,1956.05,...
2017-04-28T19Z,2017,4,28,19,2017-04-28T19:34:00Z,2017-04-28T19:54:00Z,2017-04-28T19:44:00Z,34.284,-118.473,391,31,1953.64,0.78,5.75,475.0,3.99,19.0,1949.01,1964.13,...
2017-04-28T20Z,2017,4,28,20,2017-04-28T20:35:00Z,2017-04-28T20:54:00Z,2017-04-28T20:44:30Z,34.284,-118.473,391,31,1953.17,0.77,2.7,477.0,2.64,19.0,1948.48,1957.86,...
2017-04-28T21Z,2017,4,28,21,2017-04-28T21:35:00Z,2017-04-28T21:54:00Z,2017-04-28T21:44:30Z,34.284,-118.473,391,31,1947.16,0.76,2.36,478.0,2.27,19.0,1944.36,1952.7,...
2017-04-28T22Z,2017,4,28,22,2017-04-28T22:35:00Z,2017-04-28T22:54:00Z,2017-04-28T22:44:30Z,34.284,-118.473,391,31,1938.25,0.75,2.86,480.0,2.64,19.0,1934.81,1944.39,...
2017-04-28T23Z,2017,4,28,23,2017-04-28T23:35:00Z,2017-04-28T23:54:00Z,2017-04-28T23:44:30Z,34.284,-118.473,391,31,1941.95,0.75,3.2,481.0,3.14,19.0,1938.51,1950.52,...
2017-04-29T00Z,2017,4,29,0,2017-04-29T00:35:00Z,2017-04-29T00:54:00Z,2017-04-29T00:44:30Z,34.284,-118.473,391,31,1977.29,0.79,17.08,481.0,14.57,19.0,1963.28,2012.94,...
2017-04-29T01Z,2017,4,29,1,2017-04-29T01:35:00Z,2017-04-29T01:54:00Z,2017-04-29T01:44:30Z,34.284,-118.473,391,31,2110.3,1.03,73.41,482.0,72.89,19.0,2017.85,2251.63,...
2017-04-29T02Z,2017,4,29,2,2017-04-29T02:56:00Z,2017-04-29T02:59:00Z,2017-04-29T02:57:30Z,34.284,-118.473,391,31,NaN,NaN,NaN,76.0,NaN,3.0,NaN,NaN,...
2017-04-29T03Z,2017,4,29,3,2017-04-29T03:00:00Z,2017-04-29T03:59:00Z,2017-04-29T03:17:30Z,34.284,-118.473,391,31,2003.46,0.82,5.91,482.0,4.85,19.0,1998.79,2013.92,...
2017-04-29T04Z,2017,4,29,4,2017-04-29T04:00:00Z,2017-04-29T04:59:00Z,2017-04-29T04:17:30Z,34.284,-118.473,391,31,2130.06,1.1,171.58,481.0,176.69,19.0,2010.01,2568.87,...
2017-04-29T05Z,2017,4,29,5,2017-04-29T05:00:00Z,2017-04-29T05:59:00Z,2017-04-29T05:17:30Z,34.284,-118.473,391,31,2393.91,1.73,78.46,482.0,76.35,19.0,2222.7,2546.51,...
2017-04-29T06Z,2017,4,29,6,2017-04-29T06:00:00Z,2017-04-29T06:59:00Z,2017-04-29T06:17:30Z,34.284,-118.473,391,31,2333.32,1.58,155.21,482.0,150.54,19.0,2052.07,2529.85,...
2017-04-29T07Z,2017,4,29,7,2017-04-29T07:00:00Z,2017-04-29T07:16:00Z,2017-04-29T07:08:00Z,34.284,-118.473,391,31,2065.2,0.93,10.7,412.0,11.08,17.0,2048.98,2080.73,...
2017-04-29T08Z,2017,4,29,8,2017-04-29T08:16:00Z,2017-04-29T08:36:00Z,2017-04-29T08:26:00Z,34.284,-118.473,391,31,1927.14,0.71,2.59,488.0,2.53,20.0,1923.54,1932.45,...
2017-04-29T09Z,2017,4,29,9,2017-04-29T09:16:00Z,2017-04-29T09:36:00Z,2017-04-29T09:26:00Z,34.284,-118.473,391,31,1919.62,0.69,0.64,464.0,0.6,19.0,1918.81,1921.28,...
2017-04-29T10Z,2017,4,29,10,2017-04-29T10:16:00Z,2017-04-29T10:36:00Z,2017-04-29T10:26:00Z,34.284,-118.473,391,31,1920.17,0.69,0.81,467.0,0.79,19.0,1919.16,1922.62,...
2017-04-29T11Z,2017,4,29,11,2017-04-29T11:16:00Z,2017-04-29T11:36:00Z,2017-04-29T11:26:00Z,34.284,-118.473,391,31,1921.66,0.69,0.63,467.0,0.52,19.0,1920.83,1922.49,...
2017-04-29T12Z,2017,4,29,12,2017-04-29T12:16:00Z,2017-04-29T12:36:00Z,2017-04-29T12:26:00Z,34.284,-118.473,391,31,1922.16,0.69,0.58,467.0,0.45,19.0,1921.47,1923.32,...
2017-04-29T13Z,2017,4,29,13,2017-04-29T13:16:00Z,2017-04-29T13:36:00Z,2017-04-29T13:26:00Z,34.284,-118.473,391,31,1923.1,0.68,0.88,467.0,0.68,19.0,1921.77,1924.1,...
2017-04-29T14Z,2017,4,29,14,2017-04-29T14:16:00Z,2017-04-29T14:36:00Z,2017-04-29T14:26:00Z,34.284,-118.473,391,31,1922.93,0.68,0.97,468.0,0.88,19.0,1921.57,1924.61,...
2017-04-29T15Z,2017,4,29,15,2017-04-29T15:16:00Z,2017-04-29T15:36:00Z,2017-04-29T15:26:00Z,34.284,-118.473,391,31,1922.54,0.67,0.89,469.0,0.81,19.0,1921.17,1924.6,...
2017-04-29T16Z,2017,4,29,16,2017-04-29T16:16:00Z,2017-04-29T16:36:00Z,2017-04-29T16:26:00Z,34.284,-118.473,391,31,1921.9,0.67,0.58,469.0,0.51,19.0,1921.23,1923.01,...
2017-04-29T17Z,2017,4,29,17,2017-04-29T17:16:00Z,2017-04-29T17:36:00Z,2017-04-29T17:26:00Z,34.284,-118.473,391,31,1921.91,0.67,0.62,471.0,0.55,19.0,1921.21,1923.71,...
2017-04-29T18Z,2017,4,29,18,2017-04-29T18:36:00Z,2017-04-29T18:56:00Z,2017-04-29T18:46:00Z,34.284,-118.473,391,31,1922.87,0.67,0.78,472.0,0.61,19.0,1921.9,1923.61,...
2017-04-29T19Z,2017,4,29,19,2017-04-29T19:36:00Z,2017-04-29T19:56:00Z,2017-04-29T19:46:00Z,34.284,-118.473,391,31,1924.56,0.67,0.66,474.0,0.56,19.0,1923.61,1925.73,...
2017-04-29T20Z,2017,4,29,20,2017-04-29T20:37:00Z,2017-04-29T20:56:00Z,2017-04-29T20:46:30Z,34.284,-118.473,391,31,1924.37,0.67,0.61,476.0,0.52,19.0,1923.44,1925.14,...
2017-04-29T21Z,2017,4,29,21,2017-04-29T21:37:00Z,2017-04-29T21:56:00Z,2017-04-29T21:46:30Z,34.284,-118.473,391,31,1924.11,0.67,0.87,477.0,0.79,19.0,1922.5,1925.51,...
2017-04-29T22Z,2017,4,29,22,2017-04-29T22:37:00Z,2017-04-29T22:56:00Z,2017-04-29T22:46:30Z,34.284,-118.473,391,31,1923.29,0.67,0.69,480.0,0.61,19.0,1922.17,1924.63,...
2017-04-29T23Z,2017,4,29,23,2017-04-29T23:37:00Z,2017-04-29T23:56:00Z,2017-04-29T23:46:30Z,34.284,-118.473,391,31,1926.32,0.67,3.72,482.0,3.5,19.0,1922.94,1935.54,...
2017-04-30T00Z,2017,4,30,0,2017-04-30T00:37:00Z,2017-04-30T00:56:00Z,2017-04-30T00:46:30Z,34.284,-118.473,391,31,1938.25,0.68,5.96,481.0,6.01,19.0,1923.5,1943.04,...
2017-04-30T01Z,2017,4,30,1,2017-04-30T01:57:00Z,2017-04-30T01:59:00Z,2017-04-30T01:58:00Z,34.284,-118.473,391,31,NaN,NaN,NaN,51.0,NaN,2.0,NaN,NaN,...
2017-04-30T02Z,2017,4,30,2,2017-04-30T02:00:00Z,2017-04-30T02:59:00Z,2017-04-30T02:15:30Z,34.284,-118.473,391,31,1954.23,0.7,10.69,482.0,9.86,19.0,1947.01,1990.87,...
2017-04-30T03Z,2017,4,30,3,2017-04-30T03:00:00Z,2017-04-30T03:59:00Z,2017-04-30T03:15:34Z,34.284,-118.473,391,31,2056.26,0.91,204.02,487.0,203.46,20.0,1977.36,2654.14,...
2017-04-30T04Z,2017,4,30,4,2017-04-30T04:00:00Z,2017-04-30T04:59:00Z,2017-04-30T04:15:34Z,34.284,-118.473,391,31,2313.22,1.51,195.08,487.0,189.33,20.0,2072.16,2743.03,...
2017-04-30T05Z,2017,4,30,5,2017-04-30T05:00:00Z,2017-04-30T05:59:00Z,2017-04-30T05:15:34Z,34.284,-118.473,391,31,2035.12,0.83,54.84,489.0,54.14,20.0,1975.34,2175.94,...
2017-04-30T06Z,2017,4,30,6,2017-04-30T06:00:00Z,2017-04-30T06:17:00Z,2017-04-30T06:08:30Z,34.284,-118.473,391,31,1978.63,0.73,5.34,439.0,4.56,18.0,1974.76,1988.17,...
2017-04-30T07Z,2017,4,30,7,2017-04-30T07:17:00Z,2017-04-30T07:37:00Z,2017-04-30T07:27:00Z,34.284,-118.473,391,31,2129.66,1.04,165.49,466.0,162.53,19.0,2004.06,2511.99,...
2017-04-30T08Z,2017,4,30,8,2017-04-30T08:17:00Z,2017-04-30T08:37:00Z,2017-04-30T08:27:00Z,34.284,-118.473,391,31,2233.02,1.26,133.65,466.0,126.83,19.0,2051.63,2515.91,...
2017-04-30T09Z,2017,4,30,9,2017-04-30T09:17:00Z,2017-04-30T09:37:00Z,2017-04-30T09:27:00Z,34.284,-118.473,391,31,2580.86,2.16,223.26,467.0,222.86,19.0,2109.47,2943.28,...
2017-04-30T10Z,2017,4,30,10,2017-04-30T10:17:00Z,2017-04-30T10:37:00Z,2017-04-30T10:27:00Z,34.284,-118.473,391,31,1996.46,0.75,28.28,468.0,22.06,19.0,1985.64,2083.97,...
2017-04-30T11Z,2017,4,30,11,2017-04-30T11:17:00Z,2017-04-30T11:37:00Z,2017-04-30T11:27:00Z,34.284,-118.473,391,31,1980.01,0.72,1.86,470.0,1.87,19.0,1977.3,1984.0,...
2017-04-30T12Z,2017,4,30,12,2017-04-30T12:17:00Z,2017-04-30T12:37:00Z,2017-04-30T12:27:00Z,34.284,-118.473,391,31,2029.81,0.8,39.49,470.0,38.92,19.0,1986.37,2093.51,...
2017-04-30T13Z,2017,4,30,13,2017-04-30T13:17:00Z,2017-04-30T13:37:00Z,2017-04-30T13:27:00Z,34.284,-118.473,391,31,1990.3,0.74,8.16,471.0,7.64,19.0,1979.58,2006.08,...
2017-04-30T14Z,2017,4,30,14,2017-04-30T14:17:00Z,2017-04-30T14:37:00Z,2017-04-30T14:27:00Z,34.284,-118.473,391,31,2001.92,0.75,8.27,471.0,7.76,19.0,1985.55,2014.7,...
